Message,num_words,num_uppercase,num_lowercase_words,num_chars,num_special_chars,num_links,num_spam_words,num_digits,label
I cant keep talking to people if am not sure i can pay them if they agree to price. So pls tell me what you want to really buy and how much you are willing to pay,37,2,35,162,1,0,0,0,ham
Can you say what happen,5,1,4,23,0,0,0,0,ham
You could have seen me..i did't recognise you Face.:),9,2,7,53,6,0,0,0,ham
Well there's not a lot of things happening in Lindsay on New years *sighs* Some bars in Ptbo and the blue heron has something going,25,5,20,131,3,0,0,0,ham
Keep my payasam there if rinu brings,7,1,6,36,0,0,0,0,ham
"Yeah sure, give me a couple minutes to track down my wallet",12,1,11,59,1,0,0,0,ham
Hey leave it. not a big deal:-) take care.,9,1,8,42,5,0,0,0,ham
It took Mr owl 3 licks,6,2,3,22,0,0,0,1,ham
Customer place i will call you.,6,1,5,31,1,0,0,0,ham
Mm that time you dont like fun,7,1,6,30,0,0,0,0,ham
Yup having my lunch buffet now.. U eat already?,9,2,7,47,3,0,0,0,ham
Huh so late... Fr dinner?,5,2,3,25,4,0,0,0,ham
Hey so this sat are we going for the intro pilates only? Or the kickboxing too?,16,2,14,79,2,0,0,0,ham
Morning only i can ok.,5,1,4,22,1,0,0,0,ham
Yes i think so. I am in office but my lap is in room i think thats on for the last few days. I didnt shut that down,28,3,25,115,2,0,0,0,ham
Pick you up bout 7.30ish? What time are  and that going?,11,2,9,56,3,0,0,3,ham
From here after The performance award is calculated every two month.not for current one month period..,16,2,14,102,3,0,0,0,ham
Was actually sleeping and still might when u call back. So a text is gr8. You rock sis. Will send u a text wen i wake.,26,4,22,118,4,0,0,1,ham
"You are always putting your business out there. You put pictures of your ass on facebook. You are one of the most open people i've ever met. Why would i think a picture of your room would hurt you, make you feel violated.",43,4,39,221,6,0,0,0,ham
Hmmm...k...but i want to change the field quickly da:-)i wanna get system administrator or network administrator..,16,1,15,114,11,0,0,0,ham
Dear how is chechi. Did you talk to her,9,2,7,39,1,0,0,0,ham
The hair cream has not been shipped.,7,1,6,36,1,0,0,0,ham
None of that's happening til you get here though,9,1,8,48,1,0,0,0,ham
"Yep, the great loxahatchee xmas tree burning of  &lt;#&gt;  starts in an hour",13,1,12,77,6,0,0,0,ham
"Haha get used to driving to usf man, I know a lot of stoners",14,2,12,60,1,0,0,0,ham
All was well until slightly disastrous class this pm with my fav darlings! Hope day off ok. Coffee wld be good as can't stay late tomorrow. Same time + place as always?,32,4,27,168,6,0,0,0,ham
Hello! Good week? Fancy a drink or something later?,9,3,6,51,3,0,0,0,ham
Headin towards busetop,3,1,2,22,0,0,0,0,ham
Message:some text missing* Sender:Name Missing* *Number Missing *Sent:Date missing *Missing U a lot thats y everything is missing sent via fullonsms.com,21,10,13,152,9,0,0,0,ham
Come by our room at some point so we can iron out the plan for this weekend,17,1,16,75,0,0,0,0,ham
Cos i want it to be your thing,8,1,7,30,0,0,0,0,ham
"Okies... I'll go yan jiu too... We can skip ard oso, go cine den go mrt one, blah blah blah...",20,3,17,94,12,0,0,0,ham
Bring home some Wendy =D,5,3,2,24,1,0,0,0,ham
Whatsup there. Dont u want to sleep,7,2,5,35,1,0,0,0,ham
Alright i have a new goal now,7,1,6,29,0,0,0,0,ham
Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 to 87077 Yahoo! POBox36504W45WQ TxtNO 4 no ads 150p,32,40,14,159,3,0,0,31,ham
Yes:)from last week itself i'm taking live call.,8,1,7,48,4,0,0,0,ham
Siva is in hostel aha:-.,5,1,4,24,3,0,0,0,ham
Send this to ur friends and receive something about ur voice..... How is my speaking expression? 1.childish 2.naughty 3.Sentiment 4.rowdy 5.ful of attitude 6.romantic 7.shy 8.Attractive 9.funny  &lt;#&gt; .irritating  &lt;#&gt; .lovable. reply me..,33,4,29,248,30,0,0,9,ham
Ok. She'll be ok. I guess,6,3,3,25,3,0,0,0,ham
aathi..where are you dear..,4,0,4,27,4,0,0,0,ham
Any pain on urination any thing else?,7,1,6,37,1,0,0,0,ham
7 at esplanade.. Do ü mind giving me a lift cos i got no car today..,16,1,14,68,4,0,0,1,ham
At home watching tv lor.,5,1,4,24,1,0,0,0,ham
Does she usually take fifteen fucking minutes to respond to a yes or no question,15,1,14,80,0,0,0,0,ham
Congrats! Nokia 3650 video camera phone is your Call 09066382422 Calls cost 150ppm Ave call 3mins vary from mobiles 16+ Close 300603 post BCM4284 Ldn WC1N3XX,26,15,13,157,2,0,0,33,ham
Booked ticket for pongal?,4,1,3,25,1,0,0,0,ham
You available now? I'm like right around hillsborough &amp;  &lt;#&gt; th,11,2,9,73,9,0,0,0,ham
"Ask g or iouri, I've told the story like ten times already",12,2,10,58,2,0,0,0,ham
How long does applebees fucking take,6,1,5,36,0,0,0,0,ham
"Hi hope u get this txt~journey hasnt been gd,now about 50 mins late I think.",15,2,12,76,3,0,0,2,ham
But i have to. I like to have love and arrange.,11,2,9,47,2,0,0,0,ham
Yes..he is really great..bhaji told kallis best cricketer after sachin in world:).very tough to get out.,16,1,15,104,8,0,0,0,ham
You were supposed to wake ME up &gt;:(,8,3,6,38,4,0,0,0,ham
Oic... I saw him too but i tot he din c me... I found a group liao...,17,3,14,69,9,0,0,0,ham
"Sorry, I'll call later",4,2,2,22,2,0,0,0,ham
"Sorry, my battery died, I can come by but I'm only getting a gram for now, where's your place?",19,3,16,94,6,0,0,0,ham
"Well done, blimey, exercise, yeah, i kinda remember wot that is, hmm.",12,1,11,69,6,0,0,0,ham
I wont get concentration dear you know you are my mind and everything :-),14,1,12,73,3,0,0,0,ham
LOL ... Have you made plans for new years?,9,4,6,42,4,0,0,0,ham
10 min later k...,4,0,3,17,3,0,0,2,ham
hanks lotsly!,2,0,2,13,1,0,0,0,ham
Thanks for this hope you had a good day today,10,1,9,45,0,0,0,0,ham
K:)k:)what are detail you want to transfer?acc no enough?,9,1,8,57,6,0,0,0,ham
Ok i will tell her to stay out. Yeah its been tough but we are optimistic things will improve this month.,21,2,19,105,2,0,0,0,ham
Si si. I think ill go make those oreo truffles.,10,2,8,47,2,0,0,0,ham
"LOOK AT AMY URE A BEAUTIFUL, INTELLIGENT WOMAN AND I LIKE U A LOT. I KNOW U DONT LIKE ME LIKE THAT SO DONT WORRY.",25,86,0,115,3,0,0,0,ham
I hope you that's the result of being consistently intelligent and kind. Start asking him about practicum links and keep your ears open and all the best. ttyl,28,2,26,158,3,0,0,0,ham
"1.20 that call cost. Which i guess isnt bad. Miss ya, need ya, want ya, love ya",17,2,14,79,6,0,0,3,ham
Going thru a very different feeling.wavering decisions and coping up with the same is the same individual.time will heal everything i believe.,22,1,21,142,3,0,0,0,ham
Where did u go? My phone is gonna die you have to stay in here,15,2,13,62,1,0,0,0,ham
Great. Never been better. Each day gives even more reasons to thank God,13,4,9,71,2,0,0,0,ham
"Sorry, I'll call later ok bye",6,2,4,29,2,0,0,0,ham
Ok i am on the way to railway,8,1,7,29,0,0,0,0,ham
great princess! I love giving and receiving oral. Doggy style is my fave position. How about you? I enjoy making love  &lt;#&gt;  times per night :),26,4,21,148,11,0,0,0,ham
They don't put that stuff on the roads to keep it from getting slippery over there?,16,1,15,83,2,0,0,0,ham
When are you going to ride your bike?,8,1,7,37,1,0,0,0,ham
"Yup, no need. I'll jus wait 4 e rain 2 stop.",11,2,7,44,4,0,0,2,ham
There are many company. Tell me the language.,8,2,6,45,2,0,0,0,ham
"How long has it been since you screamed, princess?",9,1,8,50,2,0,0,0,ham
Want 2 get laid tonight? Want real Dogging locations sent direct 2 ur Mob? Join the UK's largest Dogging Network by txting MOAN to 69888Nyt. ec2a. 31p.msg@150p,27,14,15,159,7,0,0,13,ham
Nice line said by a broken heart- Plz don't cum 1 more times infront of me... Other wise once again I ll trust U... Good 9t:),26,6,19,125,10,0,0,2,ham
Ok I'm gonna head up to usf in like fifteen minutes,11,2,9,51,1,0,0,0,ham
Love you aathi..love u lot..,5,1,4,28,4,0,0,0,ham
Tension ah?what machi?any problem?,4,1,3,34,3,0,0,0,ham
"K, can I pick up another 8th when you're done?",10,2,8,46,3,0,0,1,ham
When're you guys getting back? G said you were thinking about not staying for mcr,15,2,13,81,2,0,0,0,ham
"Almost there, see u in a sec",7,1,6,28,1,0,0,0,ham
"Yo carlos, a few friends are already asking me about you, you working at all this weekend?",17,1,16,90,3,0,0,0,ham
Watching tv lor...,3,1,2,18,3,0,0,0,ham
Thank you baby! I cant wait to taste the real thing...,11,2,9,54,4,0,0,0,ham
You should change your fb to jaykwon thuglyfe falconerf,9,1,8,55,0,0,0,0,ham
Dear reached railway. What happen to you,7,2,5,40,1,0,0,0,ham
"Depends on quality. If you want the type i sent boye, faded glory, then about 6. If you want ralphs maybe 2",22,3,17,107,4,0,0,2,ham
I think i've fixed it can you send a test message?,11,1,10,50,2,0,0,0,ham
What class of  &lt;#&gt;  reunion?,5,1,4,34,6,0,0,0,ham
Got meh... When?,3,2,1,16,4,0,0,0,ham
Nope... Think i will go for it on monday... Sorry i replied so late,14,3,11,67,6,0,0,0,ham
Some of them told accenture is not confirm. Is it true.,11,2,9,55,2,0,0,0,ham
"Kate jackson rec center before 7ish, right?",7,1,6,43,2,0,0,1,ham
Dear i have reache room,5,1,4,23,0,0,0,0,ham
When can ü come out?,5,1,4,20,1,0,0,0,ham
Check with nuerologist.,3,1,2,23,1,0,0,0,ham
Lolnice. I went from a fish to ..water.?,8,2,6,40,5,0,0,0,ham
#ERROR!,1,5,0,7,2,0,0,0,ham
No it's waiting in e car dat's bored wat. Cos wait outside got nothing 2 do. At home can do my stuff or watch tv wat.,26,3,22,117,5,0,0,1,ham
"Maybe westshore or hyde park village, the place near my house?",11,1,10,62,2,0,0,0,ham
What's the significance?,3,1,2,24,2,0,0,0,ham
Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple Pls reply..,26,11,6,136,12,0,0,9,ham
"8 at the latest, g's still there if you can scrounge up some ammo and want to give the new ak a try",23,0,22,99,2,0,0,1,ham
Prabha..i'm soryda..realy..frm heart i'm sory,5,1,4,45,8,0,0,0,ham
Lol ok your forgiven :),5,1,3,23,2,0,0,0,ham
No..jst change tat only..,4,1,3,25,4,0,0,0,ham
S:)no competition for him.,4,1,3,26,3,0,0,0,ham
Boltblue tones for 150p Reply POLY# or MONO# eg POLY3 1. Cha Cha Slide 2. Yeah 3. Slow Jamz 6. Toxic 8. Come With Me or STOP 4 more tones txt MORE,32,32,9,146,7,0,0,10,ham
Your credits have been topped up for http://www.bubbletext.com Your renewal Pin is tgxxrz,13,3,10,89,5,1,0,0,ham
But that's on ebay it might be less elsewhere.,9,1,8,46,2,0,0,0,ham
Shall i come to get pickle,6,1,5,26,0,0,0,0,ham
Were gonna go get some tacos,6,1,5,28,0,0,0,0,ham
"That's very rude, you on campus?",6,1,5,32,3,0,0,0,ham
Hi i won't b ard 4 christmas. But do enjoy n merry x'mas.,13,2,10,57,4,0,0,1,ham
Yes! How is a pretty lady like you single?,9,2,7,42,2,0,0,0,ham
You will recieve your tone within the next 24hrs. For Terms and conditions please see Channel U Teletext Pg 750,20,7,12,111,1,0,0,5,ham
Jay says that you're a double-faggot,6,1,5,36,2,0,0,0,ham
What Today-sunday..sunday is holiday..so no work..,6,2,4,50,7,0,0,0,ham
Gudnite....tc...practice going on,3,1,2,33,7,0,0,0,ham
I'll be late...,3,1,2,15,4,0,0,0,ham
"I've not called you in a while. This is hoping it was l8r malaria and that you know that we miss you guys. I miss Bani big, so pls give her my love especially. Have a great day.",38,5,33,177,6,0,0,1,ham
"Good afternoon, my love! How goes that day ? I hope maybe you got some leads on a job. I think of you, boytoy and send you a passionate kiss from across the sea",34,4,29,160,5,0,0,0,ham
"Probably gonna be here for a while, see you later tonight &lt;)",12,1,11,63,4,0,0,0,ham
Or maybe my fat fingers just press all these buttons and it doesn't know what to do.,17,1,16,84,2,0,0,0,ham
Ummmmmaah Many many happy returns of d day my dear sweet heart.. HAPPY BIRTHDAY dear,15,15,11,84,2,0,0,0,ham
"I am in tirupur da, once you started from office call me.",12,1,11,57,2,0,0,0,ham
from www.Applausestore.com MonthlySubscription@50p/msg max6/month T&CsC web age16 2stop txt stop,10,6,7,96,6,0,0,6,ham
"A famous quote : when you develop the ability to listen to 'anything' unconditionally without losing your temper or self confidence, it means you are ......... 'MARRIED'",27,8,23,169,15,0,0,0,ham
But am going to college pa. What to do. are else ill come there it self. Pa.,17,3,14,76,4,0,0,0,ham
4 oclock at mine. Just to bash out a flat plan.,11,1,9,47,2,0,0,1,ham
This girl does not stay in bed. This girl doesn't need recovery time. Id rather pass out while having fun then be cooped up in bed,26,3,23,130,3,0,0,0,ham
Then any special there?,4,1,3,23,1,0,0,0,ham
"Sorry that took so long, omw now",7,1,6,32,1,0,0,0,ham
Wait  &lt;#&gt;  min..,3,1,2,22,7,0,0,0,ham
Ok give me 5 minutes I think I see her. BTW you're my alibi. You were cutting my hair the whole time.,22,7,16,101,4,0,0,1,ham
"Imagine you finally get to sink into that bath after I have put you through your paces, maybe even having you eat me for a while before I left ... But also imagine the feel of that cage on your cock surrounded by the bath water, reminding you always who owns you ... Enjoy, my cuck",56,5,49,281,9,0,0,0,ham
"Sure, if I get an acknowledgement from you that it's astoundingly tactless and generally faggy to demand a blood oath fo",21,2,19,120,2,0,0,0,ham
Ok. Every night take a warm bath drink a cup of milk and you'll see a work of magic. You still need to loose weight. Just so that you know,30,4,26,138,4,0,0,0,ham
O. Well uv causes mutations. Sunscreen is like essential thesedays,10,3,7,66,2,0,0,0,ham
Having lunch:)you are not in online?why?,6,1,5,40,4,0,0,0,ham
I know that my friend already told that.,8,1,7,40,1,0,0,0,ham
Hi Princess! Thank you for the pics. You are very pretty. How are you?,14,5,9,70,4,0,0,0,ham
"Aiyo... U always c our ex one... I dunno abt mei, she haven reply... First time u reply so fast... Y so lucky not workin huh, got bao by ur sugardad ah...gee..",32,5,27,159,19,0,0,0,ham
Hi msg me:)i'm in office..,5,1,4,26,5,0,0,0,ham
Thanx 4 e brownie it's v nice...,7,1,5,32,4,0,0,1,ham
Geeeee ... I love you so much I can barely stand it,12,3,8,51,3,0,0,0,ham
Oooh bed ridden ey? What are YOU thinking of?,9,5,6,45,2,0,0,0,ham
"So anyways, you can just go to your gym or whatever, my love *smiles* I hope your ok and having a good day babe ... I miss you so much already",31,3,27,142,7,0,0,0,ham
Love it! Daddy will make you scream with pleasure! I am going to slap your ass with my dick!,19,3,16,92,3,0,0,0,ham
WOT U WANNA DO THEN MISSY?,6,20,0,26,1,0,0,0,ham
Yar lor wait 4 my mum 2 finish sch then have lunch lor... I whole morning stay at home clean my room now my room quite clean... Hee...,28,3,23,134,9,0,0,2,ham
Do you know where my lab goggles went,8,1,7,37,0,0,0,0,ham
Can you open the door?,5,1,4,22,1,0,0,0,ham
Waiting for your call.,4,1,3,22,1,0,0,0,ham
Nope i waiting in sch 4 daddy...,7,1,5,32,3,0,0,1,ham
"I'm tired of arguing with you about this week after week. Do what you want and from now on, i'll do the same.",23,2,21,109,5,0,0,0,ham
Ü wait 4 me in sch i finish ard 5..,10,1,7,35,2,0,0,2,ham
"Arngd marriage is while u r walkin unfortuntly a snake bites u. bt love marriage is dancing in frnt of d snake &amp; sayin Bite me, bite me.",28,2,26,140,5,0,0,0,ham
Huh so early.. Then ü having dinner outside izzit?,9,2,7,50,3,0,0,0,ham
Ok anyway no need to change with what you said,10,1,9,46,0,0,0,0,ham
my ex-wife was not able to have kids. Do you want kids one day?,14,1,13,63,3,0,0,0,ham
Tell them u have a headache and just want to use 1 hour of sick time.,16,1,14,69,1,0,0,1,ham
Pete can you please ring meive hardly gotany credit,9,1,8,51,0,0,0,0,ham
Ya srsly better than yi tho,6,1,5,27,0,0,0,0,ham
You still at grand prix?,5,1,4,24,1,0,0,0,ham
"I met you as a stranger and choose you as my friend. As long as the world stands, our friendship never ends. Lets be Friends forever!!! Gud nitz...",28,5,23,147,9,0,0,0,ham
I am great! How are you?,6,2,4,24,2,0,0,0,ham
Gud mrng dear have a nice day,7,1,6,29,0,0,0,0,ham
I'm going out to buy mum's present ar.,8,1,7,38,3,0,0,0,ham
Mind blastin.. No more Tsunamis will occur from now on.. Rajnikant stopped swimming in Indian Ocean..:-D,16,7,10,104,8,0,0,0,ham
If u sending her home first it's ok lor. I'm not ready yet.,13,2,11,59,4,0,0,0,ham
Be happy there. I will come after noon,8,2,6,38,1,0,0,0,ham
TaKe CaRE n gET WeLL sOOn,6,12,1,25,0,0,0,0,ham
what I meant to say is cant wait to see u again getting bored of this bridgwater banter,18,1,17,87,0,0,0,0,ham
Neva mind it's ok..,4,1,3,19,3,0,0,0,ham
"It's fine, imma get a drink or somethin. Want me to come find you?",14,2,12,66,4,0,0,0,ham
22 days to kick off! For Euro2004 U will be kept up to date with the latest news and results daily. To be removed send GET TXT STOP to 83222,30,14,21,140,2,0,0,11,ham
Its a valentine game. . . Send dis msg to all ur friends. .. If 5 answers r d same then someone really loves u. Ques- which colour suits me the best?rply me,33,4,25,156,9,0,0,1,ham
I have many dependents,4,1,3,22,0,0,0,0,ham
