Message,num_words,num_uppercase,num_lowercase_words,num_chars,num_special_chars,num_links,num_spam_words,num_digits,label
She left it very vague. She just said she would inform the person in accounting about the delayed rent and that i should discuss with the housing agency about my renting another place. But checking online now and all places around usc are  &lt;#&gt;  and up,46,3,43,257,7,0,0,0,spam
"Double Mins & 1000 txts on Orange tariffs. Latest Motorola, SonyEricsson & Nokia with Bluetooth FREE! Call MobileUpd8 on 08000839402 or call2optout/HF8",22,18,6,151,6,0,1,18,spam
URGENT This is our 2nd attempt to contact U. Your £900 prize from YESTERDAY is still awaiting collection. To claim CALL NOW 09061702893. ACL03530150PM,24,31,13,150,3,0,2,23,spam
Dear Dave this is your final notice to collect your 4* Tenerife Holiday or #5000 CASH award! Call 09061743806 from landline. TCs SAE Box326 CW25WX 150ppm,26,19,13,153,4,0,0,24,spam
tells u 2 call 09066358152 to claim £5000 prize. U have 2 enter all ur mobile & personal details @ the prompts. Careful!,23,2,15,120,5,0,1,17,spam
Your 2004 account for 07XXXXXXXXX shows 786 unredeemed points. To claim call 08719181259 Identifier code: XXXXX Expires 26.03.05,18,18,8,128,4,0,0,26,spam
You have an important customer service announcement. Call FREEPHONE 0800 542 0825 now!,13,11,7,86,2,0,1,11,spam
FREE>Ringtone! Reply REAL or POLY eg REAL1 1. PushButton 2. DontCha 3. BabyGoodbye 4. GoldDigger 5. WeBeBurnin 1st tone FREE and 6 more when u join for £3/wk,28,33,11,157,8,0,1,9,spam
"Free Msg: get Gnarls Barkleys ""Crazy"" ringtone TOTALLY FREE just reply GO to this message right now!",17,18,9,100,4,0,1,0,spam
I got to video tape pple type in message lor. U so free wan 2 help me? Hee... Cos i noe u wan 2 watch infernal affairs so ask u along. Asking shuhui oso.,34,5,27,153,7,0,1,2,spam
Refused a loan? Secured or Unsecured? Can't get credit? Call free now 0800 195 6669 or text back 'help' & we will!,22,5,13,114,8,0,1,11,spam
"You have been specially selected to receive a ""3000 award! Call 08712402050 BEFORE the lines close. Cost 10ppm. 16+. T&Cs apply. AG Promo",23,14,13,137,8,0,0,19,spam
YOU HAVE WON! As a valued Vodafone customer our computer has picked YOU to win a £150 prize. To collect is easy. Just call 09061743386,25,17,15,134,3,0,2,14,spam
Free video camera phones with Half Price line rental for 12 mths and 500 cross ntwk mins 100 txts. Call MobileUpd8 08001950382 or Call2OptOut/674&,24,9,14,146,3,0,1,24,spam
Great NEW Offer - DOUBLE Mins & DOUBLE Txt on best Orange tariffs AND get latest camera phones 4 FREE! Call MobileUpd8 free on 08000839402 NOW! or 2stoptxt T&Cs,29,35,11,160,5,0,1,14,spam
"Hey, I missed you tm of last night as my phone was on the charge ... *smiles* ... I am meeting a friend shortly",24,3,19,111,9,0,0,0,spam
We tried to call you re your reply to our sms for a video mobile 750 mins UNLIMITED TEXT free camcorder Reply or call now 08000930705 Del Thurs,28,17,20,143,0,0,1,14,spam
"This is the 2nd time we have tried to contact u. U have won the £400 prize. 2 claim is easy, just call 087104711148 NOW! Only 10p per minute. BT-national-rate",30,8,22,158,7,0,1,19,spam
He's just gonna worry for nothing. And he won't give you money its no use.,15,2,13,74,4,0,0,0,spam
"Forgot you were working today! Wanna chat, but things are ok so drop me a text when you're free / bored etc and i'll ring. Hope all is well, nose essay and all xx",34,3,30,162,7,0,1,0,spam
Ha... Then we must walk to everywhere... Cannot take tram. My cousin said can walk to vic market from our hotel,21,4,17,111,7,0,0,0,spam
"Wan2 win a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? 1)Unbreakable, 2)Untamed, 3)Unkempt. Text 1,2 or 3 to 83049. Cost 50p +std text",30,11,16,161,12,0,1,16,spam
Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed £1000 cash or £5000 prize!,24,13,16,147,2,0,2,22,spam
In which place i can get rooms cheap:-),8,1,7,39,3,0,0,0,spam
"U've been selected to stay in 1 of 250 top British hotels - FOR NOTHING! Holiday valued at £350! Dial 08712300220 to claim - National Rate Call. Bx526, SW73SS",29,22,12,158,7,0,0,23,spam
Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed £1000 cash or £5000 prize!,24,13,16,147,2,0,2,22,spam
Win a £1000 cash prize or a prize worth £5000,10,1,7,45,0,0,2,8,spam
Hi di is yijue we're meeting at 7 pm at esaplanade tonight.,12,1,10,59,2,0,0,1,spam
Moby Pub Quiz.Win a £100 High Street prize if u know who the new Duchess of Cornwall will be? Txt her first name to 82277.unsub STOP £1.50 008704050406 SP,29,15,16,154,4,0,2,23,spam
"This weeks SavaMob member offers are now accessible. Just call 08709501522 for details! SavaMob, POBOX 139, LA3 2WU. Only £1.50/week. SavaMob - offers mobile!",24,18,12,158,10,0,0,19,spam
"Aight I've been set free, think you could text me blake's address? It occurs to me I'm not quite as sure what I'm doing as I thought I was",29,7,22,138,6,0,1,0,spam
"You are being contacted by our Dating Service by someone you know! To find out who it is, call from your mobile or landline 09064017305 PoBox75LDNS7",26,10,20,148,2,0,0,14,spam
Loans for any purpose even if you have Bad Credit! Tenants Welcome. Call NoWorriesLoans.com on 08717111821,16,9,8,106,3,0,0,11,spam
87077: Kick off a new season with 2wks FREE goals & news to ur mobile! Txt ur club name to 87077 eg VILLA to 87077,25,11,17,114,3,0,1,16,spam
Hey sathya till now we dint meet not even a single time then how can i saw the situation sathya.,20,1,19,96,1,0,0,0,spam
Hurry home. Soup is DONE!,5,6,2,25,2,0,0,0,spam
"Orange brings you ringtones from all time Chart Heroes, with a free hit each week! Go to Ringtones & Pics on wap. To stop receiving these tips reply STOP.",29,11,20,154,5,0,1,0,spam
PRIVATE! Your 2003 Account Statement for 07973788240 shows 800 un-redeemed S. I. M. points. Call 08715203649 Identifier Code: 40533 Expires 31/10/04,21,17,4,148,9,0,0,40,spam
We tried to call you re your reply to our sms for a video mobile 750 mins UNLIMITED TEXT + free camcorder Reply of call 08000930705 Now,27,16,19,135,1,0,1,14,spam
GSOH? Good with SPAM the ladies?U could b a male gigolo? 2 join the uk's fastest growing mens club reply ONCALL. mjzgroup. 08714342399.2stop reply STOP. msg@£1.50rcvd,26,20,19,166,10,0,1,16,spam
Do u hav any frnd by name ashwini in ur college?,11,1,10,48,1,0,1,0,spam
"HOT LIVE FANTASIES call now 08707500020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call",24,29,10,122,1,0,0,23,spam
URGENT! Your Mobile number has been awarded a <UKP>2000 prize GUARANTEED. Call 09061790125 from landline. Claim 3030. Valid 12hrs only 150ppm,21,24,11,141,6,0,2,24,spam
"Cool, want me to go to kappa or should I meet you outside mu",14,2,12,60,1,0,0,0,spam
"Hey sexy buns ! Have I told you ? I adore you, loverboy. I hope you remember to thank your sister in law for those meatballs *grins* ... i love you, babe",32,5,24,153,10,0,0,0,spam
"SPJanuary Male Sale! Hot Gay chat now cheaper, call 08709222922. National rate from 1.5p/min cheap to 7.8p/min peak! To stop texts call 08712460324 (10p/min)",24,9,15,157,11,0,0,28,spam
"Its Ur luck to Love someone. Its Ur fortune to Love the one who Loves U. But, its a miracle to Love a person who can't Love anyone except U... Gud nyt...",32,13,19,153,10,0,0,0,spam
Hi baby ive just got back from work and i was wanting to see u allday! I hope i didnt piss u off on the phone today. If u are up give me a call xxx,36,3,33,147,2,0,0,0,spam
FreeMsg Today's the day if you are ready! I'm horny & live in your town. I love sex fun & games! Netcollex Ltd 08700621170150p per msg reply Stop to end,30,8,21,152,7,0,1,14,spam
That's a shame! Maybe cld meet for few hrs tomo?,10,2,8,48,3,0,0,0,spam
Please call Amanda with regard to renewing or upgrading your current T-Mobile handset free of charge. Offer ends today. Tel 0845 021 3680 subject to T's and C's,28,8,18,160,5,0,2,11,spam
I only work from mon to thurs but Sat i cant leh... Booked liao... Which other day u free?,19,4,15,90,7,0,1,0,spam
"URGENT!! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins",23,27,4,159,13,0,1,26,spam
Want a new Video Phone? 750 anytime any network mins? Half price line rental free text for 3 months? Reply or call 08000930705 for free delivery,26,5,18,144,3,0,1,15,spam
Had your mobile 11 months or more? U R entitled to Update to the latest colour mobiles with camera for Free! Call The Mobile Update Co FREE on 08002986030,29,14,16,154,2,0,1,13,spam
"Dear Voucher Holder, To claim this weeks offer, at your PC please go to http://www.wtlp.co.uk/text. Ts&Cs apply.",17,8,11,112,12,1,0,0,spam
"Urgent! Please call 0906346330. Your ABTA complimentary 4* Spanish Holiday or £10,000 cash await collection SAE T&Cs BOX 47 PO19 2EZ 150ppm 18+",23,21,7,143,6,0,1,26,spam
"Sorry, I'll call later in meeting",6,2,4,33,2,0,0,0,spam
"Double mins and txts 4 6months FREE Bluetooth on Orange. Available on Sony, Nokia Motorola phones. Call MobileUpd8 on 08000839402 or call2optout/N9DX",22,17,9,149,4,0,1,16,spam
FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+,29,18,18,158,6,0,1,19,spam
"cmon babe, make me horny, *turn* me on! Txt me your fantasy now babe -) Im hot, sticky and need you now. All replies cost £1.50. 2 cancel send STOP",30,7,23,147,11,0,0,4,spam
Wylie update: my weed dealer carlos went to freedom and had a class with lunsford,15,1,14,81,1,0,1,0,spam
IMPORTANT INFORMATION 4 ORANGE USER 0796XXXXXX. TODAY IS UR LUCKY DAY!2 FIND OUT WHY LOG ONTO http://www.urawinner.com THERE'S A FANTASTIC PRIZEAWAITING YOU!,22,102,1,157,9,1,2,6,spam
Ard 530 like dat lor. We juz meet in mrt station then ü dun haf to come out.,18,2,15,76,2,0,0,3,spam
U free on sat rite? U wan 2 watch infernal affairs wif me n darren n mayb xy?,18,2,15,77,2,0,1,1,spam
FREEMSG: Our records indicate you may be entitled to 3750 pounds for the Accident you had. To claim for free reply with YES to this msg. To opt out text STOP,31,18,23,157,3,0,1,4,spam
"U can WIN £100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to 87066 TsCs www.Idew.com SkillGame, 1Winaweek, age16. 150ppermessSubscription",24,22,9,159,5,0,1,14,spam
Life style garments account no please.,6,1,5,38,1,0,0,0,spam
"Sez, hows u & de arab boy? Hope u r all good give my love 2 evry1 love ya eshxxxxxxxxxxx",20,2,16,88,3,0,0,2,spam
Show ur colours! Euro 2004 2-4-1 Offer! Get an England Flag & 3Lions tone on ur phone! Click on the following service message for info!,25,8,14,135,7,0,1,8,spam
Well welp is sort of a semiobscure internet thing,9,1,8,49,0,0,0,0,spam
Omg Joanna is freaking me out. She's looked thru all my friends to find photos of me. And then she's asking about stuff on my MySpace which I haven't even logged on in like a year. :/,37,7,30,183,8,0,0,0,spam
important information 4 orange user . today is your lucky day!2find out why log onto http://www.urawinner.com THERE'S A FANTASTIC SURPRISE AWAITING YOU!,22,35,14,152,9,1,1,2,spam
Haiyoh... Maybe your hamster was jealous of million,8,2,6,51,3,0,0,0,spam
I'm glad. You are following your dreams.,7,2,5,40,3,0,1,0,spam
"URGENT. Important information for 02 user. Today is your lucky day! 2 find out why , log onto http://www.urawinner.com there is a fantastic surprise awaiting you !",27,8,20,163,10,1,2,3,spam
WINNER!! As a valued network customer you have been selected to receivea £900 prize reward! To claim call 09061701461. Claim code KL341. Valid 12 hours only.,26,12,17,157,6,0,2,19,spam
U can call now...,4,1,3,17,3,0,0,0,spam
HMV BONUS SPECIAL 500 pounds of genuine HMV vouchers to be won. Just answer 4 easy questions. Play Now! Send HMV to 86688 More info:www.100percent-real.com,25,26,12,155,7,0,0,12,spam
Please CALL 08712402578 immediately as there is an urgent message waiting for you,13,5,10,81,0,0,1,11,spam
thesmszone.com lets you send free anonymous and masked messages..im sending this message from there..do you see the potential for abuse???,20,0,20,138,8,0,1,0,spam
Aiyar hard 2 type. U later free then tell me then i call n scold n tell u.,18,2,15,74,2,0,1,1,spam
Yup i'm free...,3,1,2,15,4,0,1,0,spam
Awww dat is sweet! We can think of something to do he he! Have a nice time tonight ill probably txt u later cos im lonely :( xxx.,28,3,24,129,5,0,0,0,spam
Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058091854 NOW all will be revealed. PO BOX385 M6 6WU,25,19,13,134,3,0,0,17,spam
important information 4 orange user 0789xxxxxxx. today is your lucky day!2find out why log onto http://www.urawinner.com THERE'S A FANTASTIC SURPRISE AWAITING YOU!,22,35,15,163,9,1,1,6,spam
Great. So should i send you my account number.,9,2,7,46,2,0,0,0,spam
"Our dating service has been asked 2 contact U by someone shy! CALL 09058091870 NOW all will be revealed. POBox84, M26 3UZ 150p",23,15,14,126,3,0,0,20,spam
Do you want a new Video handset? 750 any time any network mins? UNLIMITED TEXT? Camcorder? Reply or Call now 08000930705 for del Sat AM,25,21,14,135,4,0,0,14,spam
Ur TONEXS subscription has been renewed and you have been charged £4.50. You can choose 10 more polys this month. www.clubzed.co.uk *BILLING MSG*,23,18,16,145,8,0,0,5,spam
"If you don't, your prize will go to another customer. T&C at www.t-c.biz 18+ 150p/min Polo Ltd Suite 373 London W1J 6HL Please call back if busy",27,12,16,144,9,0,1,10,spam
yeah sure thing mate haunt got all my stuff sorted but im going sound anyway promoting hex for .by the way who is this? dont know number. Joke,28,1,27,142,3,0,0,0,spam
Do you want a New Nokia 3510i Colour Phone Delivered Tomorrow? With 200 FREE minutes to any mobile + 100 FREE text + FREE camcorder Reply or Call 8000930705,29,22,11,156,3,0,1,20,spam
", im .. On the snowboarding trip. I was wondering if your planning to get everyone together befor we go..a meet and greet kind of affair? Cheers,",27,3,22,145,8,0,0,0,spam
As one of our registered subscribers u can enter the draw 4 a 100 G.B. gift voucher by replying with ENTER. To unsubscribe text STOP,25,13,18,132,3,0,0,4,spam
Take care and sleep well.you need to learn to change in life.you only need to get CONVINCED on that.i will wait but no more conversations between us.GET CONVINCED by that time.Your family is over for you in many senses.respect them but not overemphasise.or u have no role in my life.,50,23,45,283,8,0,0,0,spam
"For your chance to WIN a FREE Bluetooth Headset then simply reply back with ""ADP""",15,13,9,81,2,0,2,0,spam
"Yeah I should be able to, I'll text you when I'm ready to meet up",15,4,11,65,3,0,0,0,spam
V skint too but fancied few bevies.waz gona go meet &othrs in spoon but jst bin watchng planet earth&sofa is v comfey; If i dont make it hav gd night,30,2,28,149,4,0,0,0,spam
"When you get free, call me",6,1,5,26,1,0,1,0,spam
So what did the bank say about the money?,9,1,8,41,1,0,0,0,spam
Don't b floppy... b snappy & happy! Only gay chat service with photo upload call 08718730666 (10p/min). 2 stop our texts call 08712460324,23,2,17,137,10,0,0,25,spam
You know my old Dom I told you about yesterday ? His name is Roger? He got in touch with me last night and wants me to meet him today at 2 pm,33,6,25,141,2,0,0,1,spam
"Urgent UR awarded a complimentary trip to EuroDisinc Trav, Aco&Entry41 Or £1000. To claim txt DIS to 87121 18+6*£1.50(moreFrmMob. ShrAcomOrSglSuplt)10, LS1 3AJ",22,24,8,159,10,0,1,21,spam
"Welcome to UK-mobile-date this msg is FREE giving you free calling to 08719839835. Future mgs billed at 150p daily. To cancel send ""go stop"" to 89123",26,9,19,149,6,0,1,19,spam
This is wishing you a great day. Moji told me about your offer and as always i was speechless. You offer so easily to go to great lengths on my behalf and its stunning. My exam is next friday. After that i will keep in touch more. Sorry.,48,6,42,237,6,0,0,0,spam
"Thanks again for your reply today. When is ur visa coming in. And r u still buying the gucci and bags. My sister things are not easy, uncle john also has his own bills so i really need to think about how to make my own money. Later sha.",49,5,44,236,6,0,0,0,spam
"She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife,",34,8,24,145,16,0,0,1,spam
"Nothing, smsing u n xy lor. Sorry lor da guys neva c u in person but they sort of know u lor. So u wan 2 meet them xy ask me 2 bring u along 4 our next meeting.",39,3,33,160,4,0,0,3,spam
"Lemme know when I can swing by and pick up, I'm free basically any time after 1 all this semester",20,3,16,97,2,0,2,1,spam
Want explicit SEX in 30 secs? Ring 02073162414 now! Costs 20p/min,11,6,5,65,3,0,0,15,spam
We will meet soon princess! Ttyl!,6,2,4,33,2,0,0,0,spam
Miss call miss call khelate kintu opponenter miss call dhorte lage. Thats d rule. One with great phone receiving quality wins.,21,3,18,126,3,0,1,0,spam
Hope this text meets you smiling. If not then let this text give you a reason to smile. Have a beautiful day.,22,3,19,109,3,0,0,0,spam
"Latest Nokia Mobile or iPOD MP3 Player +£400 proze GUARANTEED! Reply with: WIN to 83355 now! Norcorp Ltd.£1,50/Mtmsgrcvd18+",18,26,5,123,8,0,1,14,spam
"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE",22,24,16,158,10,0,0,18,spam
He neva grumble but i sad lor... Hee... Buy tmr lor aft lunch. But we still meetin 4 lunch tmr a not. Neva hear fr them lei. Ü got a lot of work ar?,34,6,27,148,10,0,0,1,spam
Money i have won wining number 946 wot do i do next,12,1,10,51,0,0,1,3,spam
DO U WANT 2 MEET UP 2MORRO,7,18,0,26,0,0,0,2,spam
Gr8 new service - live sex video chat on your mob - see the sexiest dirtiest girls live on ur phone - 4 details text horny to 89070 to cancel send STOP to 89070,34,5,26,160,3,0,0,12,spam
I have no money 4 steve mate! !,8,1,5,31,2,0,0,1,spam
"Urgh, coach hot, smells of chip fat! Thanks again, especially for the duvet (not a predictive text word).",18,2,16,105,7,0,0,0,spam
Hiya. How was last night? I've been naughty and bought myself clothes and very little ... Ready for more shopping tho! What kind of time do you wanna meet?,29,5,23,155,8,0,0,0,spam
FreeMsg Hi baby wow just got a new cam moby. Wanna C a hot pic? or Fancy a chat?Im w8in 4uTxt / rply CHAT to 82242 Hlp 08712317606 Msg150p 2rcv,30,14,17,143,4,0,1,22,spam
Hey! do u fancy meetin me at 4 at cha  hav a lil beverage on me. if not txt or ring me and we can meet up l8r. quite tired got in at 3 v.pist ;) love Pete x x x,42,2,36,161,6,0,0,3,spam
"CHA QUITEAMUZING THATSCOOL BABE,PROBPOP IN & CU SATTHEN HUNNY 4BREKKIE! LOVE JEN XXX. PSXTRA LRG PORTIONS 4 ME PLEASE ",19,93,0,119,4,0,0,2,spam
URGENT! This is the 2nd attempt to contact U!U have WON £1000CALL 09071512432 b4 300603t&csBCM4235WC1N3XX.callcost150ppmmobilesvary. max£7. 50,17,24,9,142,6,0,1,35,spam
Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066,21,9,12,115,1,0,1,15,spam
"Had your contract mobile 11 Mnths? Latest Motorola, Nokia etc. all FREE! Double Mins & Text on Orange tariffs. TEXT YES for callback, no to remove from records",28,20,14,159,7,0,1,2,spam
"Urgent! call 09066350750 from your landline. Your complimentary 4* Ibiza Holiday or 10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150 ppm 18+",26,18,10,152,6,0,1,27,spam
"For ur chance to win a £250 wkly shopping spree TXT: SHOP to 80878. T's&C's www.txt-2-shop.com custcare 08715705022, 1x150p/wk",19,10,12,126,11,0,1,24,spam
"Mila, age23, blonde, new in UK. I look sex with UK guys. if u like fun with me. Text MTALK to 69866.18 . 30pp/txt 1st 5free. £1.50 increments. Help08718728876",29,13,19,158,12,0,1,27,spam
"I'll see if I can swing by in a bit, got some things to take care of here firsg",19,2,17,79,2,0,1,0,spam
Well done ENGLAND! Get the official poly ringtone or colour flag on yer mobile! text TONE or FLAG to 84199 NOW! Opt-out txt ENG STOP. Box39822 W111WX £1.50,28,32,15,155,6,0,0,16,spam
"Carlos is down but I have to pick it up from him, so I'll swing by usf in a little bit",21,3,18,86,2,0,1,0,spam
FreeMsg: Txt: CALL to No: 86888 & claim your reward of 3 hours talk time to use from your phone now! Subscribe6GBP/mnth inc 3hrs 16 stop?txtStop,26,13,16,144,7,0,1,10,spam
"Hey j! r u feeling any better, hopeSo hunny. i amnow feelin ill & ithink i may have tonsolitusaswell! damn iam layin in bedreal bored. lotsof luv me xxxx",29,2,26,153,6,0,0,0,spam
Sunshine Quiz! Win a super Sony DVD recorder if you canname the capital of Australia? Text MQUIZ to 82277. B,20,15,10,108,3,0,1,5,spam
"Sorry, I'll call later In meeting.",6,3,3,34,3,0,0,0,spam
Jus finish blowing my hair. U finish dinner already?,9,2,7,52,2,0,1,0,spam
Please call our customer service representative on 0800 169 6031 between 10am-9pm as you have WON a guaranteed £1000 cash or £5000 prize!,23,4,16,137,2,0,1,22,spam
Todays Voda numbers ending with 7634 are selected to receive a £350 reward. If you have a match please call 08712300220 quoting claim code 7684 standard rates apply.,28,3,21,165,2,0,0,22,spam
"Got hella gas money, want to go on a grand nature adventure with galileo in a little bit?",18,1,17,89,2,0,0,0,spam
"I'm in a meeting, call me later at",8,1,7,34,2,0,0,0,spam
We tried to contact you re your reply to our offer of a Video Phone 750 anytime any network mins Half Price Line Rental Camcorder Reply or call 08000930705,29,9,18,155,0,0,0,14,spam
"Please protect yourself from e-threats. SIB never asks for sensitive information like Passwords,ATM/SMS PIN thru email. Never share your password with anybody.",22,15,17,159,6,0,0,0,spam
"Finally it has happened..! Aftr decades..! BEER is now cheaper than PETROL! The goverment expects us to ""DRINK"". . . But don't ""DRIVE """,24,24,13,135,15,0,0,0,spam
A £400 XMAS REWARD IS WAITING FOR YOU! Our computer has randomly picked you from our loyal mobile customers to receive a £400 reward. Just call 09066380611,27,28,15,155,2,0,0,17,spam
Where r e meeting tmr?,5,1,4,22,1,0,0,0,spam
PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08718738002 Identifier Code: 48922 Expires 21/11/04,20,17,4,136,9,0,0,29,spam
"Probably not, I'm almost out of gas and I get some cash tomorrow",13,3,10,64,2,0,0,0,spam
"URGENT! Your Mobile No 07808726822 was awarded a £2,000 Bonus Caller Prize on 02/09/03! This is our 2nd attempt to contact YOU! Call 0871-872-9758 BOX95QU",25,22,10,154,8,0,2,35,spam
"WIN: We have a winner! Mr. T. Foley won an iPod! More exciting prizes soon, so keep an eye on ur mobile or visit www.win-82050.co.uk",25,9,18,132,10,0,2,5,spam
Thats cool princess! I will cover your face in hot sticky cum :),13,2,10,64,3,0,0,0,spam
"FREE GAME. Get Rayman Golf 4 FREE from the O2 Games Arcade. 1st get UR games settings. Reply POST, then save & activ8. Press 0 key for Arcade. Termsapply",29,28,11,153,7,0,1,5,spam
"Had your mobile 10 mths? Update to the latest Camera/Video phones for FREE. KEEP UR SAME NUMBER, Get extra free mins/texts. Text YES for a call",26,29,14,143,6,0,1,2,spam
I (Career Tel) have added u as a contact on INDYAROCKS.COM to send FREE SMS. To remove from phonebook - sms NO to  &lt;#&gt;,24,26,15,124,10,0,1,0,spam
Buy Space Invaders 4 a chance 2 win orig Arcade Game console. Press 0 for Games Arcade (std WAP charge) See o2.co.uk/games 4 Terms + settings. No purchase,28,14,11,154,8,0,1,5,spam
Thanx u darlin!im cool thanx. A few bday drinks 2 nite. 2morrow off! Take care c u soon.xxx,18,3,14,91,5,0,0,2,spam
"If you're still up, maybe leave the credit card so I can get gas when I get back like he told me to",23,3,20,99,2,0,0,0,spam
Cashbin.co.uk (Get lots of cash this weekend!) www.cashbin.co.uk Dear Welcome to the weekend We have got our biggest and best EVER cash give away!! These..,25,10,18,155,12,0,0,0,spam
URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09061790121 from land line. Claim 3030. Valid 12hrs only 150ppm,23,21,13,143,4,0,2,24,spam
Thanks 4 your continued support Your question this week will enter u in2 our draw 4 £100 cash. Name the NEW US President? txt ans to 80082,27,9,17,138,2,0,0,11,spam
Me too! Have a lovely night xxx,7,2,5,31,1,0,0,0,spam
Hi..i got the money da:),5,1,4,24,4,0,0,0,spam
"Hi, Mobile no.  &lt;#&gt;  has added you in their contact list on www.fullonsms.com It s a great place to send free sms to people For more visit fullonsms.com",28,4,24,158,10,0,1,0,spam
"Urgent -call 09066649731from Landline. Your complimentary 4* Ibiza Holiday or £10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150ppm 18+",23,19,8,146,6,0,1,27,spam
"Thanx. Yup we coming back on sun. Finish dinner going back 2 hotel now. Time flies, we're tog 4 exactly a mth today. Hope we'll haf many more mths to come...",31,5,24,157,10,0,0,2,spam
URGENT This is our 2nd attempt to contact U. Your £900 prize from YESTERDAY is still awaiting collection. To claim CALL NOW 09061702893,23,26,13,135,2,0,2,15,spam
"The guy at the car shop who was flirting with me got my phone number from the paperwork and called and texted me. I'm nervous because of course now he may have my address. Should i call his boss and tell him, knowing this may get him fired?",48,3,45,240,5,0,1,0,spam
PRIVATE! Your 2004 Account Statement for 078498****7 shows 786 unredeemed Bonus Points. To claim call 08719180219 Identifier Code: 45239 Expires 06.05.05,21,16,5,153,9,0,0,36,spam
"fyi I'm at usf now, swing by the room whenever",10,1,9,46,2,0,1,0,spam
Check Out Choose Your Babe Videos @ sms.shsex.netUN fgkslpoPW fgkslpo,10,10,1,69,3,0,0,0,spam
u r a winner U ave been specially selected 2 receive £1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810710p/min (18 ),29,1,22,151,6,0,1,22,spam
....photoshop makes my computer shut down.,6,0,6,42,5,0,0,0,spam
PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08715203652 Identifier Code: 42810 Expires 29/10/0,20,17,4,135,9,0,0,28,spam
"Hmmm.... Mayb can try e shoppin area one, but forgot e name of hotel...",14,2,12,71,8,0,0,0,spam
YOU HAVE WON! As a valued Vodafone customer our computer has picked YOU to win a £150 prize. To collect is easy. Just call 09061743386,25,17,15,134,3,0,2,14,spam
S.this will increase the chance of winning.,7,1,6,43,2,0,1,0,spam
**FREE MESSAGE**Thanks for using the Auction Subscription Service. 18 . 150p/MSGRCVD 2 Skip an Auction txt OUT. 2 Unsubscribe txt STOP CustomerCare 08718726270,23,34,6,159,8,0,1,18,spam
No 1 POLYPHONIC tone 4 ur mob every week! Just txt PT2 to 87575. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info,31,21,19,147,6,0,1,15,spam
"New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends just.. . . . kick them &amp; say, I'm always correct.!",27,20,17,145,14,0,1,0,spam
"ou are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a £500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18",25,23,12,145,6,0,1,18,spam
* FREE* POLYPHONIC RINGTONE Text SUPER to 87131 to get your FREE POLY TONE of the week now! 16 SN PoBox202 NR31 7ZS subscription 450pw,25,48,10,134,3,0,1,16,spam
Warner Village 83118 C Colin Farrell in SWAT this wkend @Warner Village & get 1 free med. Popcorn!Just show msg+ticket@kiosk.Valid 4-7/12. C t&c @kiosk. Reply SONY 4 mre film offers,30,20,12,181,13,0,1,11,spam
"Goal! Arsenal 4 (Henry, 7 v Liverpool 2 Henry scores with a simple shot from 6 yards from a pass by Bergkamp to give Arsenal a 2 goal margin after 78 mins.",32,7,19,155,4,0,0,7,spam
"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08712101358 NOW! Only 10p per min. BT-national-rate",30,9,20,153,7,0,1,19,spam
"Hi, the SEXYCHAT girls are waiting for you to text them. Text now for a great night chatting. send STOP to stop this service",24,14,20,124,3,0,0,0,spam
"Good morning, my boytoy! How's those yummy lips ? Where's my sexy buns now ? What do you do ? Do you think of me ? Do you crave me ? Do you need me ?",36,7,23,149,10,0,0,0,spam
Once free call me sir.,5,1,4,22,1,0,1,0,spam
